data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-11-26,81,081004,Trapani,Campobello di Mazara,7946,7628,10372
2021-11-26,81,081005,Trapani,Castellammare del Golfo,10784,10455,13212
2021-11-26,81,081006,Trapani,Castelvetrano,21791,20983,27493
2021-11-26,81,081007,Trapani,Custonaci,3752,3568,4810
2021-11-26,81,081008,Trapani,Erice,19874,19081,23881
2021-11-26,81,081009,Trapani,Favignana,3328,3201,3960
2021-11-26,81,081010,Trapani,Gibellina,3072,2988,3532
2021-11-26,81,081011,Trapani,Marsala,62195,60159,72455
2021-11-26,81,081012,Trapani,Mazara del Vallo,38326,36922,44700
2021-11-26,81,081013,Trapani,Paceco,8057,7724,9884
2021-11-26,81,081014,Trapani,Pantelleria,5135,4846,6666
2021-11-26,81,081015,Trapani,Partanna,8005,7825,9136
2021-11-26,81,081024,Trapani,Petrosino,5214,5033,7119
2021-11-26,81,081016,Trapani,Poggioreale,994,970,1287
2021-11-26,81,081017,Trapani,Salaparuta,1203,1169,1450
2021-11-26,81,081018,Trapani,Salemi,7782,7549,9224
2021-11-26,81,081020,Trapani,San Vito Lo Capo,3345,3189,4381
2021-11-26,81,081019,Trapani,Santa Ninfa,3914,3802,4430
2021-11-26,81,081021,Trapani,Trapani,47687,45745,59041
2021-11-26,81,081022,Trapani,Valderice,8704,8345,10564
2021-11-26,81,081023,Trapani,Vita,1487,1450,1708
